FECHA_CORRIDA,HORAS_ANTICIPACION,DIF_TARIF,PORCENT_PROMO,FOP,AÑO,BOLETOS_VEND,DiaMayorBoletaje,MesMayorBoletaje,Dia_Domingo,Dia_Jueves,Dia_Lunes,Dia_Martes,Dia_Miercoles,Dia_Sabado,Dia_Viernes,Mes_1,Mes_2,Mes_3,Mes_4,Mes_5,Mes_6,Mes_7,Mes_8,Mes_9,Mes_10,Mes_11,Mes_12,MM_14D,StdDev_14D,MM_30D,StdDev_30D,trend,seasonal,Boletos_t-7,Promo_t-1,BOLETOS_VEND_DIF
2024-04-22,87.67914438502673,0.705474,3.3464568,0.2243423540214984,2024.0,374.0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,264.85714285714283,60.97648619043237,364.06666666666666,161.83579019643852,288.67857142857144,34.911854736341034,290.0,3.4962406,-25.0
2024-04-23,33.33920704845815,0.7084013,4.5419846,0.2110421394562364,2024.0,227.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,266.85714285714283,64.21581058953043,367.6,160.82001076380044,285.1428571428571,-58.33716679007774,257.0,3.3464568,-147.0
2024-04-24,72.06,0.68815935,4.228395,0.2785661375661376,2024.0,300.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,266.64285714285717,64.35312094859344,362.6,162.8368339251244,283.92857142857144,-48.73247011688792,211.0,4.5419846,73.0
2024-04-25,37.42767295597484,0.69820595,3.9729729,0.42889587700908455,2024.0,318.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,269.7142857142857,64.88146419128128,358.2,162.68022366721075,284.96428571428567,-5.016227455439779,243.0,4.228395,18.0
2024-04-26,69.80113636363636,0.70622444,3.9671361,0.3925189393939394,2024.0,352.0,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,275.57142857142856,65.30368617904773,357.3333333333333,162.82767140358106,285.75,53.05715806315121,299.0,3.9729729,34.0
2024-04-27,75.23376623376623,0.6924753,4.1796875,0.18362193362193363,2024.0,231.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,279.7142857142857,68.33225229199476,350.3,158.12678239420657,285.85714285714283,-46.150278336066,218.0,3.9671361,-121.0
2024-04-28,50.43030303030303,0.71013755,4.227053,0.3753443526170799,2024.0,330.0,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,285.5,59.342227797750574,345.23333333333335,159.4723375284301,280.82142857142856,73.66167623102554,399.0,4.1796875,99.0
2024-04-29,50.96363636363636,0.6915556,3.9751554,0.29313131313131313,2024.0,275.0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,289.2142857142857,60.45364221569267,349.0,157.66332527868033,272.82142857142856,38.065151134500454,374.0,4.227053,-55.0
2024-04-30,53.05780346820809,0.69030637,4.509804,0.19781631342324985,2024.0,173.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,288.14285714285717,60.57145448890277,340.56666666666666,154.49309399437226,266.1428571428571,-44.049231104881784,227.0,3.9751554,-102.0
2024-05-01,269.4176245210728,0.66771454,4.519231,0.3219455087271179,2024.0,261.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,282.14285714285717,67.64142693174618,314.3666666666667,104.58472339599129,260.75,-43.203188633839325,300.0,4.509804,88.0
2024-05-02,90.07207207207207,0.68007386,4.395161,0.314064064064064,2024.0,222.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,285.7142857142857,64.85893399279269,303.3,90.7323270527859,256.9642857142857,-16.03139379594859,318.0,4.519231,-39.0
2024-05-03,39.66081871345029,0.70398563,4.6892657,0.24339510392141972,2024.0,342.0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,284.2142857142857,66.15271210374854,297.73333333333335,90.41549048443049,251.75,23.084066086634582,352.0,4.395161,120.0
2024-05-04,45.46629213483146,0.67207694,4.5604396,0.21681826288567863,2024.0,178.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,287.2857142857143,67.86800375778012,297.53333333333336,90.30703693256767,243.92857142857144,-40.284818453482835,231.0,4.6892657,-164.0
2024-05-05,72.1241610738255,0.69519424,3.5964913,0.40990271845976545,2024.0,298.0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,284.42857142857144,71.74068075175614,291.26666666666665,91.90097119044519,241.2142857142857,79.02486843497117,330.0,4.5604396,120.0
2024-05-06,38.52988047808765,0.71158683,3.56,0.37069183583127807,2024.0,251.0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,277.2142857142857,63.99300270814392,288.1333333333333,89.92937203173888,242.96428571428572,34.911854736341034,275.0,3.5964913,-47.0
2024-05-07,24.085889570552148,0.69039756,4.5652175,0.3254065634433732,2024.0,163.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,268.42857142857144,57.829609511597546,281.1666666666667,84.05994713681176,245.85714285714283,-58.33716679007774,173.0,3.56,-88.0
2024-05-08,34.629107981220656,0.6832887,4.132653,0.2684179148967881,2024.0,213.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,263.85714285714283,63.598327436713056,266.76666666666665,62.74396980687742,249.6428571428571,-48.73247011688792,261.0,4.5652175,50.0
2024-05-09,45.12709030100334,0.72019833,4.425676,0.4282741413176196,2024.0,299.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,257.64285714285717,64.04398385587817,262.3333333333333,61.64152951476341,253.25,-5.016227455439779,222.0,4.132653,86.0
2024-05-10,43.83111111111111,0.69898623,5.0,0.2164373897707231,2024.0,225.0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,256.2857142857143,62.85689310639785,264.6333333333333,61.68075949559905,256.5,53.05715806315121,342.0,4.425676,-74.0
2024-05-11,36.611510791366904,0.69361365,4.710145,0.1980073084389631,2024.0,139.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,247.21428571428572,56.85904105285862,263.56666666666666,62.092635652698455,259.42857142857144,-46.150278336066,178.0,5.0,-86.0
2024-05-12,41.85260115606936,0.72866416,4.173554,0.5094403990357748,2024.0,346.0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,240.64285714285714,63.77316428966493,260.3333333333333,65.98136274649809,266.75,73.66167623102554,298.0,4.710145,207.0
2024-05-13,32.08766233766234,0.7296464,4.715026,0.34881210059781487,2024.0,308.0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,241.78571428571428,65.61446671091943,262.06666666666666,67.56041145080607,275.75,38.065151134500454,251.0,4.173554,-38.0
2024-05-14,19.212669683257918,0.6916357,5.0,0.34133448251095305,2024.0,221.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,244.14285714285714,67.46606798732562,267.3333333333333,64.61735292357993,280.4285714285714,-44.049231104881784,163.0,4.715026,-87.0
2024-05-15,28.61755485893417,0.6897056,4.0934067,0.3285307169319709,2024.0,319.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,247.57142857142858,64.73699962833645,265.43333333333334,65.12888195238519,285.17857142857144,-43.203188633839325,213.0,5.0,98.0
2024-05-16,45.07924528301887,0.7094098,4.6850395,0.4474418034795393,2024.0,265.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,251.71428571428572,67.46101845502426,266.4,65.71862697161582,289.35714285714283,-16.03139379594859,299.0,4.0934067,-54.0
2024-05-17,57.26923076923077,0.7114072,4.285714,0.4354131054131054,2024.0,390.0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,254.78571428571428,66.981258654859,266.6666666666667,65.69539601426551,296.6428571428571,23.084066086634582,225.0,4.6850395,125.0
2024-05-18,99.96698113207547,0.660641,5.0,0.36632225217130876,2024.0,212.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,258.2142857142857,72.76746797576861,272.6333333333333,68.53264177387047,305.8928571428571,-40.284818453482835,139.0,4.285714,-178.0
2024-05-19,40.23240938166311,0.710291,3.9527028,0.5136194414446014,2024.0,469.0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,260.64285714285717,70.41373024200267,271.6,69.22507020456891,309.4285714285714,79.02486843497117,346.0,5.0,257.0
2024-05-20,59.43072289156626,0.69387585,4.326425,0.366116848345764,2024.0,332.0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,272.85714285714283,89.60756934275474,277.26666666666665,77.95309523983748,317.6428571428571,34.911854736341034,308.0,3.9527028,-137.0
2024-05-21,50.291079812206576,0.6405324,4.285714,0.48214968825297466,2024.0,213.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,278.64285714285717,90.69611741571869,281.06666666666666,77.74269378392748,326.71428571428567,-58.33716679007774,221.0,4.326425,-119.0
2024-05-22,67.63175675675676,0.674199,4.2328043,0.5453641141141141,2024.0,296.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,282.2142857142857,86.68792709078248,274.8666666666667,75.39447218981984,325.96428571428567,-48.73247011688792,319.0,4.285714,83.0
2024-05-23,81.54054054054055,0.6790276,3.5507247,0.39825778159111497,2024.0,333.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,288.14285714285717,84.39819278311036,272.26666666666665,73.17005857086816,322.3928571428571,-5.016227455439779,265.0,4.2328043,37.0
2024-05-24,49.483544303797466,0.7222724,4.4961243,0.4779827205143661,2024.0,395.0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,290.57142857142856,85.21981918789608,275.8,73.46751569278,314.5357142857143,53.05715806315121,390.0,3.5507247,62.0
2024-05-25,44.73245614035088,0.6732767,4.0384617,0.25193539404065723,2024.0,228.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,302.7142857142857,87.24539094851006,278.96666666666664,76.5301307952635,307.5,-46.150278336066,212.0,4.4961243,-167.0
2024-05-26,48.741573033707866,0.69461346,4.452381,0.5139340840183537,2024.0,356.0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,309.07142857142856,77.04490627171728,275.96666666666664,76.7110491224776,297.5357142857142,73.66167623102554,469.0,4.0384617,128.0
2024-05-27,45.875,0.70279187,4.230769,0.5196443602693602,2024.0,528.0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,309.7857142857143,77.45885118160317,276.1,76.85110996887543,282.57142857142856,38.065151134500454,332.0,4.452381,172.0
2024-05-28,31.29019607843137,0.69206077,4.397163,0.4779458450046685,2024.0,255.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,325.5,96.9359423695723,286.0,89.009104532374,274.42857142857144,-44.049231104881784,213.0,4.230769,-273.0
2024-05-29,30.21590909090909,0.68125,4.785714,0.2916704928068564,2024.0,264.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,327.92857142857144,94.51207841875602,283.5,88.78363859832807,269.07142857142856,-43.203188633839325,296.0,4.397163,9.0
2024-05-30,52.16818181818182,0.69977003,4.4117646,0.21457070707070708,2024.0,220.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,324.0,96.0424585595036,283.1333333333333,88.84264793416466,265.7142857142857,-16.03139379594859,333.0,4.785714,-44.0
2024-05-31,32.5953488372093,0.71619165,4.1037736,0.4337910668143226,2024.0,215.0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,320.7857142857143,98.88001942636522,284.7,87.23339679985693,265.21428571428567,23.084066086634582,395.0,4.4117646,-5.0
2024-06-01,58.77894736842105,0.6665047,5.0,0.24529657477025898,2024.0,190.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,308.2857142857143,100.50520734418104,283.1666666666667,88.06466406834909,264.2857142857143,-40.284818453482835,228.0,4.1037736,-25.0
2024-06-02,84.33490566037736,0.68317074,5.1363635,0.35422282120395326,2024.0,212.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,306.7142857142857,102.2827367729196,282.1,89.01969948585332,263.0,79.02486843497117,356.0,5.0,22.0
2024-06-03,28.988235294117647,0.7256823,5.107527,0.22948985654868007,2024.0,170.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,288.35714285714283,93.61098484428311,277.76666666666665,89.16729079167061,254.10714285714283,34.911854736341034,528.0,5.1363635,-42.0
2024-06-04,46.69387755102041,0.6809843,4.861111,0.37001403736097616,2024.0,147.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,276.7857142857143,97.72345484260033,277.5,89.48733295065061,243.64285714285714,-58.33716679007774,255.0,5.107527,-23.0
2024-06-05,78.3254716981132,0.6701231,4.330357,0.20541295706390045,2024.0,212.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,272.07142857142856,102.511886204415,272.46666666666664,92.49072025524097,241.9642857142857,-48.73247011688792,264.0,4.861111,65.0
2024-06-06,56.8297213622291,0.6799468,4.007092,0.32547053909283014,2024.0,323.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,266.07142857142856,103.45750839816394,271.1666666666667,93.07508401483034,245.28571428571428,-5.016227455439779,220.0,4.330357,111.0
2024-06-07,70.05626598465473,0.69885033,4.325843,0.5009194982340762,2024.0,391.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,265.35714285714283,102.99335836903265,276.5,91.22905994972356,252.39285714285714,53.05715806315121,215.0,4.007092,68.0
2024-06-08,39.737864077669904,0.6221044,4.5338984,0.24708877961305148,2024.0,206.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,265.07142857142856,102.61088882518573,282.43333333333334,92.7327206074764,257.75,-46.150278336066,190.0,4.325843,-185.0
2024-06-09,53.388888888888886,0.623517,4.2694063,0.39974009096816115,2024.0,342.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,263.5,103.3878061549745,279.3333333333333,93.70913668821458,264.07142857142856,73.66167623102554,212.0,4.5338984,136.0
2024-06-10,69.419795221843,0.62085557,3.6645963,0.3733409177095184,2024.0,293.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,262.5,102.48808561148859,283.23333333333335,93.80452284270217,274.46428571428567,38.065151134500454,170.0,4.2694063,-49.0
2024-06-11,20.487309644670052,0.621901,4.181818,0.44034324389654345,2024.0,197.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,245.71428571428572,69.6391010539662,288.3666666666667,89.76616493877857,282.67857142857144,-44.049231104881784,147.0,3.6645963,-96.0
2024-06-12,30.298181818181817,0.61385995,4.117647,0.38663649481831297,2024.0,275.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,241.57142857142858,70.76039123007368,283.4,90.58568053087248,288.21428571428567,-43.203188633839325,212.0,4.181818,78.0
2024-06-13,76.90728476821192,0.6387248,3.1176472,0.2943708609271523,2024.0,302.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,242.35714285714286,71.08890115997004,282.3,90.47695458151063,288.7857142857143,-16.03139379594859,323.0,4.117647,27.0
2024-06-14,56.852409638554214,0.6318434,4.065934,0.415112832281507,2024.0,332.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,248.21428571428572,72.46981182791734,285.0,89.79056090473048,285.32142857142856,23.084066086634582,391.0,3.1176472,30.0
2024-06-15,51.39461883408072,0.5923193,4.344262,0.34895366218236173,2024.0,223.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,256.57142857142856,75.04533428403339,285.43333333333334,89.9914491467947,284.57142857142856,-40.284818453482835,206.0,4.065934,-109.0
2024-06-16,108.63202247191012,0.6118166,3.940092,0.4151997503121098,2024.0,356.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,258.92857142857144,73.2912674887671,284.03333333333336,90.64461995307107,284.35714285714283,79.02486843497117,342.0,4.344262,133.0
2024-06-17,55.97160883280757,0.5914833,3.9896374,0.4536578038155325,2024.0,317.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,269.2142857142857,76.2437170893741,282.9,89.47908636408638,282.75,34.911854736341034,293.0,3.940092,-39.0
2024-06-18,34.63913043478261,0.64359087,4.6992483,0.4231366459627329,2024.0,230.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,279.7142857142857,71.50409194469422,286.4,88.65998592064055,282.85714285714283,-58.33716679007774,197.0,3.9896374,-87.0
2024-06-19,57.651408450704224,0.5742862,3.1818182,0.31965962441314555,2024.0,284.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,285.64285714285717,62.531969845410856,278.43333333333334,82.18804482796502,282.92857142857144,-48.73247011688792,275.0,4.6992483,54.0
2024-06-20,86.37078651685393,0.58990335,4.31677,0.3540752630640271,2024.0,267.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,290.7857142857143,58.86252375915276,276.8333333333333,81.57420287512807,281.25,-5.016227455439779,302.0,3.1818182,-17.0
2024-06-21,45.29142857142857,0.62151253,3.3039649,0.2601978973407545,2024.0,350.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,286.7857142857143,58.40597779130456,278.6333333333333,80.70827985269861,280.25,53.05715806315121,332.0,4.31677,83.0
2024-06-22,68.13716814159292,0.54865575,3.943662,0.40816477033291193,2024.0,226.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,283.85714285714283,53.60949563256626,280.43333333333334,81.70497107796123,278.75,-46.150278336066,223.0,3.3039649,-124.0
2024-06-23,90.52215189873418,0.61746484,3.5294118,0.42941531042796866,2024.0,316.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,285.2857142857143,51.60415691578664,276.8666666666667,81.66657752751354,281.35714285714283,73.66167623102554,356.0,3.943662,90.0
2024-06-24,102.18613138686132,0.6097551,3.6046512,0.31279399837794,2024.0,274.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,283.42857142857144,49.84393225275973,274.23333333333335,78.9546719952972,287.82142857142856,38.065151134500454,317.0,3.5294118,-42.0
2024-06-25,65.61643835616438,0.63075614,4.642857,0.31684819493038674,2024.0,219.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,282.07142857142856,49.82193567822705,275.76666666666665,78.47102840444035,289.46428571428567,-44.049231104881784,230.0,3.6046512,-55.0
2024-06-26,46.8235294117647,0.57890314,4.328358,0.4735107376283847,2024.0,255.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,283.64285714285717,47.21083178003493,271.2,77.62260602116598,290.17857142857144,-43.203188633839325,284.0,4.642857,36.0
2024-06-27,52.552727272727275,0.6289542,3.7226276,0.4852756132756133,2024.0,275.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,282.2142857142857,47.79150000290419,262.1,60.618848781432035,293.96428571428567,-16.03139379594859,267.0,4.328358,20.0
2024-06-28,77.0392749244713,0.60137314,4.2639594,0.44827362969356926,2024.0,331.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,280.2857142857143,47.4753840206923,262.76666666666665,60.64804248672154,294.7857142857143,23.084066086634582,350.0,3.7226276,56.0
2024-06-29,79.53296703296704,0.5621775,4.5412846,0.24703907203907202,2024.0,182.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,280.2142857142857,47.39227228702577,265.0,61.915403910329346,293.96428571428567,-40.284818453482835,226.0,4.2639594,-149.0
2024-06-30,89.15531914893617,0.5963164,3.9616613,0.43805379018144974,2024.0,470.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,277.2857142857143,52.22058033945168,263.73333333333335,63.24224544713224,297.32142857142856,79.02486843497117,316.0,4.5412846,288.0
2024-07-01,297.1614583333333,0.5727349,3.3333333,0.36187582671957674,2024.0,384.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,285.42857142857144,70.96338631859614,272.23333333333335,72.87007016901173,301.0357142857142,34.911854736341034,274.0,3.9616613,-86.0
2024-07-02,42.196172248803826,0.5775842,4.5348835,0.3419723551302498,2024.0,209.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,290.2142857142857,75.37820392111865,278.7,73.9212768586535,301.8928571428571,-58.33716679007774,219.0,3.3333333,-175.0
2024-07-03,35.504615384615384,0.5935929,4.69163,0.4963003663003663,2024.0,325.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,288.7142857142857,76.86294352880462,278.6,74.01658714378623,302.07142857142856,-48.73247011688792,255.0,4.5348835,116.0
2024-07-04,64.0421686746988,0.57780087,4.1860466,0.44456875119525724,2024.0,332.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,291.64285714285717,77.44835216289223,283.76666666666665,71.54293783472198,302.1428571428571,-5.016227455439779,275.0,4.69163,7.0
2024-07-05,64.10064935064935,0.5883396,4.0,0.43571170892599465,2024.0,308.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,296.2857142857143,77.80491241306373,289.93333333333334,67.1883268460208,303.25,53.05715806315121,331.0,4.1860466,-24.0
2024-07-06,62.06938775510204,0.56228817,4.6296296,0.24252672497570457,2024.0,245.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,293.2857142857143,76.37098580303645,293.1333333333333,65.6163001896222,310.25,-46.150278336066,182.0,4.0,-63.0
2024-07-07,98.87212276214834,0.5658841,3.7323945,0.4281959160475784,2024.0,391.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,294.64285714285717,75.24381614546134,290.53333333333336,65.93661184508268,315.35714285714283,73.66167623102554,470.0,4.6296296,146.0
2024-07-08,98.37623762376238,0.5913746,3.4943182,0.3691104824768191,2024.0,303.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,300.0,79.4345400556098,290.53333333333336,65.93661184508268,315.75,38.065151134500454,384.0,3.7323945,-88.0
2024-07-09,61.80373831775701,0.57226825,3.6585367,0.39041752639883487,2024.0,214.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,302.07142857142856,79.08171458951624,293.76666666666665,63.99821297792397,322.67857142857144,-44.049231104881784,209.0,3.4943182,-89.0
2024-07-10,72.6,0.57807165,4.1509433,0.30917340521114106,2024.0,265.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,301.7142857142857,79.49593949130055,289.5,64.93166168869448,334.71428571428567,-43.203188633839325,325.0,3.6585367,51.0
2024-07-11,73.08988764044943,0.59584385,4.181818,0.2862760834670947,2024.0,267.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,302.42857142857144,79.08779375402531,288.56666666666666,65.08068378788558,345.1428571428571,-16.03139379594859,332.0,4.1509433,2.0
2024-07-12,70.43243243243244,0.60055536,4.0301723,0.3507335907335907,2024.0,370.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,301.85714285714283,79.32974720247705,290.9,62.90296303530217,356.07142857142856,23.084066086634582,308.0,4.181818,103.0
2024-07-13,95.37758112094396,0.5492522,3.9896374,0.4509017694858402,2024.0,339.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,304.64285714285717,81.0969098745995,294.06666666666666,64.44721621731088,368.4285714285714,-40.284818453482835,245.0,4.0301723,-31.0
2024-07-14,116.5657894736842,0.57558095,3.9862542,0.43588295233032076,2024.0,456.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,315.85714285714283,73.31476621428368,295.3,64.9562983062849,381.75,79.02486843497117,391.0,3.9896374,117.0
2024-07-15,80.77506112469437,0.61551714,3.4917355,0.46494353242519504,2024.0,409.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,314.85714285714283,71.1129731135963,299.43333333333334,71.03310706178121,392.71428571428567,34.911854736341034,303.0,3.9862542,-47.0
2024-07-16,134.33597883597884,0.57615477,3.8197424,0.44506382800033595,2024.0,378.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,316.64285714285717,73.26412401804852,305.6333333333333,72.23882007921141,399.2857142857142,-58.33716679007774,214.0,3.4917355,-31.0
2024-07-17,101.72413793103448,0.5620588,3.9481707,0.45632988827714993,2024.0,493.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,328.7142857142857,67.88953535699842,306.3666666666667,72.87660015790121,401.07142857142856,-48.73247011688792,265.0,3.8197424,115.0
2024-07-18,94.54824561403508,0.56055194,3.9846742,0.40701928432191586,2024.0,456.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,340.7142857142857,80.80215969260438,312.23333333333335,80.45246329712101,403.75,-5.016227455439779,267.0,3.9481707,-37.0
2024-07-19,111.9795918367347,0.5919992,3.9672132,0.5279251700680272,2024.0,490.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,349.57142857142856,86.3772711251814,319.76666666666665,83.02666099983485,407.4285714285714,53.05715806315121,370.0,3.9846742,34.0
2024-07-20,152.47432762836186,0.5577379,4.311741,0.43517712930915864,2024.0,409.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,362.57142857142856,93.0754154813885,326.6333333333333,88.31662604958082,405.60714285714283,-46.150278336066,339.0,3.9672132,-81.0
2024-07-21,122.545,0.614784,3.2479784,0.5486649029982363,2024.0,600.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,374.2857142857143,87.27976994560865,331.3666666666667,88.81421264536424,401.07142857142856,73.66167623102554,456.0,4.311741,191.0
2024-07-22,87.49376558603491,0.60818624,4.349776,0.5804001900011875,2024.0,401.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,389.2142857142857,106.18501891396154,339.7,101.45226497700975,396.2857142857143,38.065151134500454,409.0,3.2479784,-199.0
2024-07-23,117.69666666666667,0.592417,4.361702,0.40598412698412695,2024.0,300.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,396.2142857142857,103.25411414521078,345.53333333333336,99.70533598052005,396.1071428571429,-44.049231104881784,378.0,4.349776,-101.0
